district_point_version_id,district_id,requested_census_version,geometry_census_version,boundary_feature_index,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,boundary_state_name,boundary_district_name,latitude,longitude,point_wkt,point_method,assignment_method,assignment_confidence,shared_parent_boundary,geometry_was_valid,geometry_repaired,geometry_repair_method,point_inside_geometry
DPV_1B97652D7CFE01FA,IND_TAMIL_NADU_THIRUVARUR,Census 2001,Census 2001,584,Tamil Nadu,THIRUVARUR,Tamil Nadu,THIRUVARUR,Tamil Nadu,Thiruvarur,10.64391987,79.50714296,POINT (79.50714295616538 10.643919870811505),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_A190459C8B5C8802,IND_TAMIL_NADU_THIRUVARUR,Census 2011,Census 2011,568,Tamil Nadu,THIRUVARUR,Tamil Nadu,THIRUVARUR,Tamil Nadu,Thiruvarur,10.64391987,79.50714296,POINT (79.50714295616538 10.643919870811505),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_C2D29D156DDECD0D,IND_TAMIL_NADU_THOOTHUKUDI,Census 2001,Census 2001,475,Tamil Nadu,THOOTHUKUDI,Tamil Nadu,THOOTHUKUDI,Tamil Nadu,Thoothukkudi,8.84528108,77.99485639,POINT (77.99485639254257 8.84528107925609),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_2166B7B208F3D238,IND_TAMIL_NADU_THOOTHUKUDI,Census 2011,Census 2011,569,Tamil Nadu,THOOTHUKUDI,Tamil Nadu,THOOTHUKUDI,Tamil Nadu,Thoothukkudi,8.84528108,77.99485639,POINT (77.99485639254257 8.84528107925609),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_13E9435CF5964937,IND_TAMIL_NADU_TIRUCHIRAPPALLI,Census 2001,Census 2001,468,Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,Tiruchirappalli,10.8492909,78.7249069,POINT (78.72490689574735 10.8492909008238),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_793B3C66752A5CC0,IND_TAMIL_NADU_TIRUCHIRAPPALLI,Census 2011,Census 2011,575,Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,Tiruchirappalli,10.8492909,78.7249069,POINT (78.72490689574735 10.8492909008238),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_22916DF10CC330E6,IND_TAMIL_NADU_TIRUNELVELI,Census 2001,Census 2001,469,Tamil Nadu,TIRUNELVELI,Tamil Nadu,TIRUNELVELI,Tamil Nadu,Tirunelveli,8.78081794,77.5325929,POINT (77.53259289763395 8.780817944278375),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4CF7080FA15BEB2F,IND_TAMIL_NADU_TIRUNELVELI,Census 2011,Census 2011,576,Tamil Nadu,TIRUNELVELI,Tamil Nadu,TIRUNELVELI,Tamil Nadu,Tirunelveli,8.78081794,77.5325929,POINT (77.53259289763395 8.780817944278375),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1B911F120CEEA9D1,IND_TAMIL_NADU_TIRUPPUR,Census 2001,Census 2011,577,Tamil Nadu,TIRUPPUR,Tamil Nadu,TIRUPPUR,Tamil Nadu,Tiruppur,10.78993164,77.53556051,POINT (77.53556051263718 10.789931635115023),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_8BBCE55A43B3A94E,IND_TAMIL_NADU_TIRUPPUR,Census 2011,Census 2011,577,Tamil Nadu,TIRUPPUR,Tamil Nadu,TIRUPPUR,Tamil Nadu,Tiruppur,10.78993164,77.53556051,POINT (77.53556051263718 10.789931635115023),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E47C4FDD7E38B7C9,IND_TAMIL_NADU_TIRUVANNAMALAI,Census 2001,Census 2001,470,Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,Tiruvannamalai,12.42507189,79.00149051,POINT (79.00149050846292 12.425071885357719),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_FF58FCA4BCAD7966,IND_TAMIL_NADU_TIRUVANNAMALAI,Census 2011,Census 2011,578,Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,Tiruvannamalai,12.42507189,79.00149051,POINT (79.00149050846292 12.425071885357719),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F4877E4F439152F6,IND_TAMIL_NADU_TUTICORIN,Census 2001,Census 2001,468,Tamil Nadu,TUTICORIN,Tamil Nadu,TUTICORIN,Tamil Nadu,Tiruchirappalli,10.8492909,78.7249069,POINT (78.72490689574735 10.8492909008238),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_3E5D3989A4A07778,IND_TAMIL_NADU_TUTICORIN,Census 2011,Census 2011,575,Tamil Nadu,TUTICORIN,Tamil Nadu,TUTICORIN,Tamil Nadu,Tiruchirappalli,10.8492909,78.7249069,POINT (78.72490689574735 10.8492909008238),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_3DB8EC369F680A80,IND_TAMIL_NADU_VELLORE,Census 2001,Census 2001,517,Tamil Nadu,VELLORE,Tamil Nadu,VELLORE,Tamil Nadu,Vellore,12.73303259,78.81318614,POINT (78.81318613980008 12.733032585253557),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_6560306D395AD9ED,IND_TAMIL_NADU_VELLORE,Census 2011,Census 2011,601,Tamil Nadu,VELLORE,Tamil Nadu,VELLORE,Tamil Nadu,Vellore,12.73303259,78.81318614,POINT (78.81318613980008 12.733032585253557),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_114F28D356BE581F,IND_TAMIL_NADU_VILLUPURAM,Census 2001,Census 2001,519,Tamil Nadu,VILLUPURAM,Tamil Nadu,VILLUPURAM,Tamil Nadu,Viluppuram,11.97581652,79.17168448,POINT (79.17168448354725 11.975816516026523),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_8596BB7DC3361CE8,IND_TAMIL_NADU_VILLUPURAM,Census 2011,Census 2011,603,Tamil Nadu,VILLUPURAM,Tamil Nadu,VILLUPURAM,Tamil Nadu,Viluppuram,11.97581669,79.17168449,POINT (79.17168449153377 11.975816686488535),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_C45894597189458A,IND_TAMIL_NADU_VIRUDHUNAGAR,Census 2001,Census 2001,520,Tamil Nadu,VIRUDHUNAGAR,Tamil Nadu,VIRUDHUNAGAR,Tamil Nadu,Virudhunagar,9.4918435,77.86576378,POINT (77.86576378439298 9.491843499237984),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7021A9E67205A3BB,IND_TAMIL_NADU_VIRUDHUNAGAR,Census 2011,Census 2001,520,Tamil Nadu,VIRUDHUNAGAR,Tamil Nadu,VIRUDHUNAGAR,Tamil Nadu,Virudhunagar,9.4918435,77.86576378,POINT (77.86576378439298 9.491843499237984),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_76A2AFD817389DFE,IND_TELANGANA_ADILABAD,Census 2001,Census 2001,14,Telangana,ADILABAD,Telangana,ADILABAD,Andhra Pradesh,Adilabad,19.29892001,79.08081669,POINT (79.08081668638252 19.298920005651425),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,1,1,0,,1
DPV_CE4ED3DCB6016432,IND_TELANGANA_ADILABAD,Census 2011,Census 2011,0,Telangana,ADILABAD,Telangana,ADILABAD,Andhra Pradesh,Adilabad,19.29892001,79.08081669,POINT (79.08081668638252 19.298920005651425),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,1,1,0,,1
DPV_937EB205DB66A434,IND_TELANGANA_HYDERABAD,Census 2001,Census 2001,215,Telangana,HYDERABAD,Telangana,HYDERABAD,Andhra Pradesh,Hyderabad,17.38931282,78.45656472,POINT (78.45656472067034 17.38931282146857),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_A35A117CCE073358,IND_TELANGANA_HYDERABAD,Census 2011,Census 2011,231,Telangana,HYDERABAD,Telangana,HYDERABAD,Andhra Pradesh,Hyderabad,17.38931282,78.45656472,POINT (78.45656472067034 17.38931282146857),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_43E1BD888F8083AC,IND_TELANGANA_KARIMNAGAR,Census 2001,Census 2001,166,Telangana,KARIMNAGAR,Telangana,KARIMNAGAR,Andhra Pradesh,Karimnagar,18.53056102,79.39247751,POINT (79.39247751237764 18.53056102409102),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_7F1F26F3801EB9D6,IND_TELANGANA_KARIMNAGAR,Census 2011,Census 2011,285,Telangana,KARIMNAGAR,Telangana,KARIMNAGAR,Andhra Pradesh,Karimnagar,18.53056102,79.39247751,POINT (79.39247751237764 18.53056102409102),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_FF45306F7FBEDBB7,IND_TELANGANA_KHAMMAM,Census 2001,Census 2001,258,Telangana,KHAMMAM,Telangana,KHAMMAM,Andhra Pradesh,Khammam,17.70196913,80.81262778,POINT (80.81262777557129 17.70196913045854),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_20E78185100DD529,IND_TELANGANA_KHAMMAM,Census 2011,Census 2011,296,Telangana,KHAMMAM,Telangana,KHAMMAM,Andhra Pradesh,Khammam,17.70196913,80.81262778,POINT (80.81262777557129 17.70196913045854),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_DBA6ABE23FB04040,IND_TELANGANA_MAHBUBNAGAR,Census 2001,Census 2001,319,Telangana,MAHBUBNAGAR,Telangana,MAHBUBNAGAR,Andhra Pradesh,Mahbubnagar,16.53450806,78.02633081,POINT (78.02633081394589 16.53450805788684),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_7081F31811011D4F,IND_TELANGANA_MAHBUBNAGAR,Census 2011,Census 2011,352,Telangana,MAHBUBNAGAR,Telangana,MAHBUBNAGAR,Andhra Pradesh,Mahbubnagar,16.53450806,78.02633081,POINT (78.02633081441223 16.53450805788684),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_F45887D2F0342868,IND_TELANGANA_MEDAK,Census 2001,Census 2001,267,Telangana,MEDAK,Telangana,MEDAK,Andhra Pradesh,Medak,17.85932596,78.22147265,POINT (78.22147265426705 17.85932595899793),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_AFFED491ADADC890,IND_TELANGANA_MEDAK,Census 2011,Census 2011,371,Telangana,MEDAK,Telangana,MEDAK,Andhra Pradesh,Medak,17.85932596,78.22147265,POINT (78.22147265426705 17.85932595899793),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_1C0CF6F6873FF2D0,IND_TELANGANA_NALGONDA,Census 2001,Census 2001,351,Telangana,NALGONDA,Telangana,NALGONDA,Andhra Pradesh,Nalgonda,17.09139675,79.41555129,POINT (79.41555129187364 17.091396745989005),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_9F61230E7E9A4585,IND_TELANGANA_NALGONDA,Census 2011,Census 2011,396,Telangana,NALGONDA,Telangana,NALGONDA,Andhra Pradesh,Nalgonda,17.09139675,79.41555129,POINT (79.41555129187364 17.091396745989005),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_EA9B7F63444DA666,IND_TELANGANA_NIZAMABAD,Census 2001,Census 2001,368,Telangana,NIZAMABAD,Telangana,NIZAMABAD,Andhra Pradesh,Nizamabad,18.54018049,78.11836768,POINT (78.11836768441283 18.54018049146658),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_F45478BB73E700FD,IND_TELANGANA_NIZAMABAD,Census 2011,Census 2011,410,Telangana,NIZAMABAD,Telangana,NIZAMABAD,Andhra Pradesh,Nizamabad,18.54018049,78.11836768,POINT (78.11836768441283 18.54018049146658),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_D49CDA0F73B76B84,IND_TELANGANA_RANGAREDDI,Census 2001,Census 2001,435,Telangana,RANGAREDDI,Telangana,RANGAREDDI,Andhra Pradesh,Rangareddi,17.28330467,78.1083152,POINT (78.10831519676728 17.283304668465853),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_E2ED46D6D35C3E5D,IND_TELANGANA_RANGAREDDI,Census 2011,Census 2011,475,Telangana,RANGAREDDI,Telangana,RANGAREDDI,Andhra Pradesh,Rangareddy,17.28330467,78.1083152,POINT (78.10831519683184 17.283304668465853),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_3D7C92A9D62BA5BA,IND_TELANGANA_WARANGAL,Census 2001,Census 2001,524,Telangana,WARANGAL,Telangana,WARANGAL,Andhra Pradesh,Warangal,17.96498909,79.59454073,POINT (79.59454073371029 17.964989092033267),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_A1D156A09FD06A28,IND_TELANGANA_WARANGAL,Census 2011,Census 2011,607,Telangana,WARANGAL,Telangana,WARANGAL,Andhra Pradesh,Warangal,17.96498909,79.59454073,POINT (79.59454073371029 17.964989092033267),geometry.representative_point,historical_state_boundary_fallback,historical_fallback,0,1,0,,1
DPV_9D1EB1739EFA677C,IND_TRIPURA_DHALAI,Census 2001,Census 2001,130,Tripura,DHALAI,Tripura,DHALAI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_9A20BE74C347815E,IND_TRIPURA_DHALAI,Census 2011,Census 2011,143,Tripura,DHALAI,Tripura,DHALAI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3431EA1FCA37EB19,IND_TRIPURA_GOMATI,Census 2001,Census 2001,130,Tripura,GOMATI,Tripura,GOMATI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_C66C4EDF44760A81,IND_TRIPURA_GOMATI,Census 2011,Census 2011,143,Tripura,GOMATI,Tripura,GOMATI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_48769E7A582BD6FD,IND_TRIPURA_KHOWAI,Census 2001,Census 2001,130,Tripura,KHOWAI,Tripura,KHOWAI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_954F63575C0B9EED,IND_TRIPURA_KHOWAI,Census 2011,Census 2011,143,Tripura,KHOWAI,Tripura,KHOWAI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_4565230F39461A39,IND_TRIPURA_NORTH_TRIPURA,Census 2001,Census 2001,374,Tripura,NORTH TRIPURA,Tripura,NORTH TRIPURA,Tripura,North Tripura,24.09044357,92.19976889,POINT (92.19976889107112 24.090443567918634),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4B5FD431CBB2D225,IND_TRIPURA_NORTH_TRIPURA,Census 2011,Census 2011,417,Tripura,NORTH TRIPURA,Tripura,NORTH TRIPURA,Tripura,North Tripura,24.09044357,92.19976889,POINT (92.19976889107112 24.090443567918634),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1477424D4C3AB9F9,IND_TRIPURA_SEPAHIJALA,Census 2001,Census 2001,130,Tripura,SEPAHIJALA,Tripura,SEPAHIJALA,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_2B61793700AA5953,IND_TRIPURA_SEPAHIJALA,Census 2011,Census 2011,143,Tripura,SEPAHIJALA,Tripura,SEPAHIJALA,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_F2F7606B1FEC66C6,IND_TRIPURA_SOUTH_TRIPURA,Census 2001,Census 2001,457,Tripura,SOUTH TRIPURA,Tripura,SOUTH TRIPURA,Tripura,South Tripura,23.35301184,91.61051847,POINT (91.610518469321 23.353011839917762),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B70CA846B30F933D,IND_TRIPURA_SOUTH_TRIPURA,Census 2011,Census 2011,547,Tripura,SOUTH TRIPURA,Tripura,SOUTH TRIPURA,Tripura,South Tripura,23.35301184,91.61051847,POINT (91.610518469321 23.353011839917762),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7B08A7685EBEA682,IND_TRIPURA_UNAKOTI,Census 2001,Census 2001,130,Tripura,UNAKOTI,Tripura,UNAKOTI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_893D65624BB949FC,IND_TRIPURA_UNAKOTI,Census 2011,Census 2011,143,Tripura,UNAKOTI,Tripura,UNAKOTI,Tripura,Dhalai,23.82750339,91.96925796,POINT (91.96925795660485 23.827503388951047),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_8C1EFDFDD91118D3,IND_TRIPURA_WEST_TRIPURA,Census 2001,Census 2001,531,Tripura,WEST TRIPURA,Tripura,WEST TRIPURA,Tripura,West Tripura,23.75328186,91.40005466,POINT (91.40005466286289 23.75328186043714),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F3EC69E5ACC48793,IND_TRIPURA_WEST_TRIPURA,Census 2011,Census 2011,619,Tripura,WEST TRIPURA,Tripura,WEST TRIPURA,Tripura,West Tripura,23.75328186,91.40005466,POINT (91.40005466286289 23.75328186043714),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0261761C660FD90C,IND_UTTAR_PRADESH_AGRA,Census 2001,Census 2001,15,Uttar Pradesh,AGRA,Uttar Pradesh,AGRA,Uttar Pradesh,Agra,27.07456089,77.89157835,POINT (77.89157835465284 27.074560891859292),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_77B9E4B6C495AB46,IND_UTTAR_PRADESH_AGRA,Census 2011,Census 2011,1,Uttar Pradesh,AGRA,Uttar Pradesh,AGRA,Uttar Pradesh,Agra,27.07456089,77.89157835,POINT (77.89157835465284 27.074560891859292),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_98F1E4687E9A3380,IND_UTTAR_PRADESH_ALIGARH,Census 2001,Census 2001,22,Uttar Pradesh,ALIGARH,Uttar Pradesh,ALIGARH,Uttar Pradesh,Aligarh,27.87291139,78.13922832,POINT (78.13922831885165 27.872911385456),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F88210A321C350D1,IND_UTTAR_PRADESH_ALIGARH,Census 2011,Census 2011,8,Uttar Pradesh,ALIGARH,Uttar Pradesh,ALIGARH,Uttar Pradesh,Aligarh,27.87291139,78.13922832,POINT (78.13922831882181 27.872911385915074),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3A132B61943B56D5,IND_UTTAR_PRADESH_ALLAHABAD,Census 2001,Census 2001,23,Uttar Pradesh,ALLAHABAD,Uttar Pradesh,ALLAHABAD,Uttar Pradesh,Allahabad,25.27805016,81.90352757,POINT (81.90352756740255 25.27805016270623),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_30B5B23FEA290D69,IND_UTTAR_PRADESH_ALLAHABAD,Census 2011,Census 2011,10,Uttar Pradesh,ALLAHABAD,Uttar Pradesh,ALLAHABAD,Uttar Pradesh,Allahabad,25.27805016,81.90352757,POINT (81.90352756740259 25.278050162706307),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5A614107640A2B5A,IND_UTTAR_PRADESH_ALMORA,Census 2001,Census 2001,15,Uttar Pradesh,ALMORA,Uttar Pradesh,ALMORA,Uttar Pradesh,Agra,27.07456089,77.89157835,POINT (77.89157835465284 27.074560891859292),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_854546D366E8C87F,IND_UTTAR_PRADESH_ALMORA,Census 2011,Census 2011,1,Uttar Pradesh,ALMORA,Uttar Pradesh,ALMORA,Uttar Pradesh,Agra,27.07456089,77.89157835,POINT (77.89157835465284 27.074560891859292),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_5759296381A67556,IND_UTTAR_PRADESH_AMBEDKAR_NAGAR,Census 2001,Census 2001,26,Uttar Pradesh,AMBEDKAR NAGAR,Uttar Pradesh,AMBEDKAR NAGAR,Uttar Pradesh,Ambedkar Nagar,26.40599189,82.5686519,POINT (82.56865190433155 26.40599188897604),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5ED21F02C1F5044D,IND_UTTAR_PRADESH_AMBEDKAR_NAGAR,Census 2011,Census 2011,14,Uttar Pradesh,AMBEDKAR NAGAR,Uttar Pradesh,AMBEDKAR NAGAR,Uttar Pradesh,Ambedkar Nagar,26.40599189,82.5686519,POINT (82.56865190433155 26.40599188897604),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4FA417BBDA6173A1,IND_UTTAR_PRADESH_AMETHI,Census 2001,Census 2001,154,Uttar Pradesh,AMETHI,Uttar Pradesh,AMETHI,Uttar Pradesh,Etah,27.67632943,78.82035676,POINT (78.82035676394185 27.676329432838337),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_77F97A40575F3590,IND_UTTAR_PRADESH_AMETHI,Census 2011,Census 2011,175,Uttar Pradesh,AMETHI,Uttar Pradesh,AMETHI,Uttar Pradesh,Etah,27.54643563,78.77236057,POINT (78.77236056761492 27.546435634985457),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_C80791D4BDFAE62D,IND_UTTAR_PRADESH_AMROHA,Census 2001,Census 2001,15,Uttar Pradesh,AMROHA,Uttar Pradesh,AMROHA,Uttar Pradesh,Agra,27.07456089,77.89157835,POINT (77.89157835465284 27.074560891859292),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_502B5C9A047A7A05,IND_UTTAR_PRADESH_AMROHA,Census 2011,Census 2011,1,Uttar Pradesh,AMROHA,Uttar Pradesh,AMROHA,Uttar Pradesh,Agra,27.07456089,77.89157835,POINT (77.89157835465284 27.074560891859292),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_CA64DD093DCC9606,IND_UTTAR_PRADESH_AURAIYA,Census 2001,Census 2001,6,Uttar Pradesh,AURAIYA,Uttar Pradesh,AURAIYA,Uttar Pradesh,Auraiya,26.65614937,79.51565728,POINT (79.51565727871224 26.65614937440618),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_697952BFDE67611A,IND_UTTAR_PRADESH_AURAIYA,Census 2011,Census 2011,27,Uttar Pradesh,AURAIYA,Uttar Pradesh,AURAIYA,Uttar Pradesh,Auraiya,26.65614937,79.51565728,POINT (79.51565727871224 26.65614937440618),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CAFA5EEC7A6EF16E,IND_UTTAR_PRADESH_AZAMGARH,Census 2001,Census 2001,9,Uttar Pradesh,AZAMGARH,Uttar Pradesh,AZAMGARH,Uttar Pradesh,Azamgarh,26.04338762,82.95637678,POINT (82.95637678274642 26.043387623494493),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_75997CE9E3E7F3ED,IND_UTTAR_PRADESH_AZAMGARH,Census 2011,Census 2011,30,Uttar Pradesh,AZAMGARH,Uttar Pradesh,AZAMGARH,Uttar Pradesh,Azamgarh,26.04324938,83.02068871,POINT (83.02068870564615 26.043249383347174),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_705BB8B2A8D9EF24,IND_UTTAR_PRADESH_BAGESHWAR,Census 2001,Census 2001,65,Uttar Pradesh,BAGESHWAR,Uttar Pradesh,BAGESHWAR,Uttar Pradesh,Baghpat,29.03963043,77.3146877,POINT (77.31468770095223 29.0396304317624),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_DD48C46D178F0B71,IND_UTTAR_PRADESH_BAGESHWAR,Census 2011,Census 2011,34,Uttar Pradesh,BAGESHWAR,Uttar Pradesh,BAGESHWAR,Uttar Pradesh,Baghpat,29.03963043,77.3146877,POINT (77.31468770095223 29.0396304317624),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_9B6B54E57EAE18CF,IND_UTTAR_PRADESH_BAGHPAT,Census 2001,Census 2001,65,Uttar Pradesh,BAGHPAT,Uttar Pradesh,BAGHPAT,Uttar Pradesh,Baghpat,29.03963043,77.3146877,POINT (77.31468770095223 29.0396304317624),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_27B7D958EB43B348,IND_UTTAR_PRADESH_BAGHPAT,Census 2011,Census 2011,34,Uttar Pradesh,BAGHPAT,Uttar Pradesh,BAGHPAT,Uttar Pradesh,Baghpat,29.03963043,77.3146877,POINT (77.31468770095223 29.0396304317624),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B0816A32489660C4,IND_UTTAR_PRADESH_BAHRAICH,Census 2001,Census 2001,66,Uttar Pradesh,BAHRAICH,Uttar Pradesh,BAHRAICH,Uttar Pradesh,Bahraich,27.73029062,81.47683743,POINT (81.47683742907874 27.730290620750587),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4D8191627E9E1261,IND_UTTAR_PRADESH_BAHRAICH,Census 2011,Census 2011,35,Uttar Pradesh,BAHRAICH,Uttar Pradesh,BAHRAICH,Uttar Pradesh,Bahraich,27.73029062,81.47683743,POINT (81.47683742907874 27.730290620750587),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1CECA837C24EA090,IND_UTTAR_PRADESH_BALLIA,Census 2001,Census 2001,70,Uttar Pradesh,BALLIA,Uttar Pradesh,BALLIA,Uttar Pradesh,Ballia,25.87349349,84.12913195,POINT (84.12913194973527 25.87349349495539),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1BC6E181F414D034,IND_UTTAR_PRADESH_BALLIA,Census 2011,Census 2011,40,Uttar Pradesh,BALLIA,Uttar Pradesh,BALLIA,Uttar Pradesh,Ballia,25.87349349,84.12913195,POINT (84.12913194973527 25.87349349495539),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7AA3FDEED0E5B7F0,IND_UTTAR_PRADESH_BALRAMPUR,Census 2001,Census 2001,71,Uttar Pradesh,BALRAMPUR,Uttar Pradesh,BALRAMPUR,Uttar Pradesh,Balrampur,27.44737828,82.40371527,POINT (82.40371527342515 27.44737828467615),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
