census_version,source_layer,source_feature_index,raw_state_name,raw_district_name,raw_state_code,raw_district_code,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,geometry_type,geometry_valid,geometry_area_native
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,182,Punjab,Fatehgarh Sahib,3,6,PUNJAB,FATEHGARH SAHIB,PUNJAB,FATEHGARHSAHIB,Polygon,True,0.10753636859132013
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,183,Uttar Pradesh,Fatehpur,9,41,UTTAR PRADESH,FATEHPUR,UTTARPRADESH,FATEHPUR,Polygon,True,0.37601443674111573
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,184,Uttar Pradesh,Firozabad,9,16,UTTAR PRADESH,FIROZABAD,UTTARPRADESH,FIROZABAD,Polygon,True,0.21883482153165842
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,185,Punjab,Firozpur,3,9,PUNJAB,FIROZPUR,PUNJAB,FIROZPUR,Polygon,True,0.4893129748241782
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,186,Karnataka,Gadag,29,7,KARNATAKA,GADAG,KARNATAKA,GADAG,Polygon,True,0.39104713722610085
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,187,Odisha,Gajapati,21,20,ODISHA,GAJAPATI,ODISHA,GAJAPATI,Polygon,True,0.34847527737622
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,188,Jammu & Kashmir,Ganderbal,1,11,JAMMU & KASHMIR,GANDERBAL,JAMMUKASHMIR,GANDERBAL,Polygon,True,0.10475786226151756
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,189,Gujarat,Gandhinagar,24,6,GUJARAT,GANDHINAGAR,GUJARAT,GANDHINAGAR,Polygon,True,0.18858010470834446
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,190,Rajasthan,Ganganagar,8,1,RAJASTHAN,GANGANAGAR,RAJASTHAN,GANGANAGAR,Polygon,True,0.9930625799411347
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,191,Odisha,Ganjam,21,19,ODISHA,GANJAM,ODISHA,GANJAM,Polygon,True,0.7301146265456991
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,192,Maharashtra,Garhchiroli,27,12,MAHARASHTRA,GARHCHIROLI,MAHARASHTRA,GARHCHIROLI,Polygon,True,1.2455263538524577
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,193,Jharkhand,Garhwa,20,1,JHARKHAND,GARHWA,JHARKHAND,GARHWA,Polygon,True,0.3642924401550325
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,194,Uttarakhand,Garhwal,5,6,UTTARAKHAND,GARHWAL,UTTARAKHAND,GARHWAL,Polygon,True,0.5100138090802484
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,195,Uttar Pradesh,Gautam Buddha Nagar,9,10,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTARPRADESH,GAUTAMBUDDHANAGAR,Polygon,True,0.12975198932825618
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,196,Bihar,Gaya,10,34,BIHAR,GAYA,BIHAR,GAYA,MultiPolygon,True,0.44270911349016634
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,197,Uttar Pradesh,Ghaziabad,9,9,UTTAR PRADESH,GHAZIABAD,UTTARPRADESH,GHAZIABAD,Polygon,True,0.1826614316024711
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,198,Uttar Pradesh,Ghazipur,9,64,UTTAR PRADESH,GHAZIPUR,UTTARPRADESH,GHAZIPUR,Polygon,True,0.3039576269582099
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,199,Jharkhand,Giridih,20,4,JHARKHAND,GIRIDIH,JHARKHAND,GIRIDIH,Polygon,True,0.44511989247367845
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,200,Assam,Goalpara,18,3,ASSAM,GOALPARA,ASSAM,GOALPARA,Polygon,True,0.18139561232391221
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,201,Jharkhand,Godda,20,6,JHARKHAND,GODDA,JHARKHAND,GODDA,Polygon,True,0.19990007992572195
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,202,Assam,Golaghat,18,14,ASSAM,GOLAGHAT,ASSAM,GOLAGHAT,Polygon,True,0.30459303024634604
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,203,Uttar Pradesh,Gonda,9,52,UTTAR PRADESH,GONDA,UTTARPRADESH,GONDA,Polygon,True,0.3672583220780912
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,204,Maharashtra,Gondiya,27,11,MAHARASHTRA,GONDIYA,MAHARASHTRA,GONDIYA,Polygon,True,0.47581123100318934
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,205,Bihar,Gopalganj,10,15,BIHAR,GOPALGANJ,BIHAR,GOPALGANJ,Polygon,True,0.1844870635328443
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,206,Uttar Pradesh,Gorakhpur,9,57,UTTAR PRADESH,GORAKHPUR,UTTARPRADESH,GORAKHPUR,Polygon,True,0.3047982489367116
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,207,Karnataka,Gulbarga,29,25,KARNATAKA,GULBARGA,KARNATAKA,GULBARGA,Polygon,True,0.9318242425115776
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,208,Jharkhand,Gumla,20,21,JHARKHAND,GUMLA,JHARKHAND,GUMLA,Polygon,True,0.47197241194127043
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,209,Madhya Pradesh,Guna,23,41,MADHYA PRADESH,GUNA,MADHYAPRADESH,GUNA,Polygon,True,0.5616155359402049
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,210,Andhra Pradesh,Guntur,28,17,ANDHRA PRADESH,GUNTUR,ANDHRAPRADESH,GUNTUR,Polygon,True,0.966571499597393
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,211,Punjab,Gurdaspur,3,1,PUNJAB,GURDASPUR,PUNJAB,GURDASPUR,Polygon,True,0.3455024069882173
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,212,Haryana,Gurgaon,6,18,HARYANA,GURGAON,HARYANA,GURGAON,Polygon,True,0.113887846672611
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,213,Madhya Pradesh,Gwalior,23,4,MADHYA PRADESH,GWALIOR,MADHYAPRADESH,GWALIOR,MultiPolygon,True,0.4705730824355136
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,214,Assam,Hailakandi,18,19,ASSAM,HAILAKANDI,ASSAM,HAILAKANDI,Polygon,True,0.11863943275583475
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,215,Himachal Pradesh,Hamirpur,2,6,HIMACHAL PRADESH,HAMIRPUR,HIMACHALPRADESH,HAMIRPUR,Polygon,True,0.10684791490835413
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,216,Uttar Pradesh,Hamirpur,9,37,UTTAR PRADESH,HAMIRPUR,UTTARPRADESH,HAMIRPUR,Polygon,True,0.38335319898744963
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,217,Rajasthan,Hanumangarh,8,2,RAJASTHAN,HANUMANGARH,RAJASTHAN,HANUMANGARH,Polygon,True,0.9219137544813035
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,218,West Bengal,Haora,19,15,WEST BENGAL,HAORA,WESTBENGAL,HAORA,MultiPolygon,True,0.12702189112771797
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,219,Madhya Pradesh,Harda,23,31,MADHYA PRADESH,HARDA,MADHYAPRADESH,HARDA,Polygon,True,0.29060417146498746
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,220,Uttar Pradesh,Hardoi,9,24,UTTAR PRADESH,HARDOI,UTTARPRADESH,HARDOI,Polygon,True,0.5480855348857272
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,221,Uttarakhand,Hardwar,5,13,UTTARAKHAND,HARDWAR,UTTARAKHAND,HARDWAR,Polygon,True,0.22302474755390686
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,222,Karnataka,Hassan,29,20,KARNATAKA,HASSAN,KARNATAKA,HASSAN,Polygon,True,0.5676285457777036
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,223,Uttar Pradesh,Mahamaya Nagar,9,13,UTTAR PRADESH,MAHAMAYA NAGAR,UTTARPRADESH,MAHAMAYANAGAR,Polygon,True,0.16163414948597013
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,224,Karnataka,Haveri,29,10,KARNATAKA,HAVERI,KARNATAKA,HAVERI,Polygon,True,0.40372496047817485
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,225,Jharkhand,Hazaribagh,20,15,JHARKHAND,HAZARIBAGH,JHARKHAND,HAZARIBAGH,Polygon,True,0.3195569126081326
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,226,Maharashtra,Hingoli,27,16,MAHARASHTRA,HINGOLI,MAHARASHTRA,HINGOLI,Polygon,True,0.4039108164184926
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,227,Haryana,Hisar,6,12,HARYANA,HISAR,HARYANA,HISAR,Polygon,True,0.38978050840831885
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,228,Madhya Pradesh,Hoshangabad,23,32,MADHYA PRADESH,HOSHANGABAD,MADHYAPRADESH,HOSHANGABAD,Polygon,True,0.589365411840084
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,229,Punjab,Hoshiarpur,3,4,PUNJAB,HOSHIARPUR,PUNJAB,HOSHIARPUR,Polygon,True,0.32004060866676554
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,230,West Bengal,Hugli,19,12,WEST BENGAL,HUGLI,WESTBENGAL,HUGLI,Polygon,True,0.27672106466281104
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,231,Andhra Pradesh,Hyderabad,28,5,ANDHRA PRADESH,HYDERABAD,ANDHRAPRADESH,HYDERABAD,Polygon,True,0.015139931739742688
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,232,Kerala,Idukki,32,9,KERALA,IDUKKI,KERALA,IDUKKI,Polygon,True,0.41274723280489467
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,233,Manipur,Imphal East,14,7,MANIPUR,IMPHAL EAST,MANIPUR,IMPHALEAST,Polygon,True,0.08220130149885467
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,234,Manipur,Imphal West,14,6,MANIPUR,IMPHAL WEST,MANIPUR,IMPHALWEST,Polygon,True,0.026804853372475613
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,235,Madhya Pradesh,Indore,23,22,MADHYA PRADESH,INDORE,MADHYAPRADESH,INDORE,Polygon,True,0.3441091660447351
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,236,Madhya Pradesh,Jabalpur,23,34,MADHYA PRADESH,JABALPUR,MADHYAPRADESH,JABALPUR,Polygon,True,0.45059693315598026
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,237,Odisha,Jagatsinghapur,21,11,ODISHA,JAGATSINGHAPUR,ODISHA,JAGATSINGHAPUR,Polygon,True,0.15026651145872566
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,238,Meghalaya,Jaintia Hills,17,7,MEGHALAYA,JAINTIA HILLS,MEGHALAYA,JAINTIAHILLS,Polygon,True,0.34054804998992155
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,239,Rajasthan,Jaipur,8,12,RAJASTHAN,JAIPUR,RAJASTHAN,JAIPUR,Polygon,True,1.024163813379997
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,240,Rajasthan,Jaisalmer,8,16,RAJASTHAN,JAISALMER,RAJASTHAN,JAISALMER,Polygon,True,3.497934200441182
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,241,Odisha,Jajapur,21,13,ODISHA,JAJAPUR,ODISHA,JAJAPUR,Polygon,True,0.25130440874817933
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,242,Punjab,Jalandhar,3,3,PUNJAB,JALANDHAR,PUNJAB,JALANDHAR,Polygon,True,0.24663203300044453
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,243,Uttar Pradesh,Jalaun,9,34,UTTAR PRADESH,JALAUN,UTTARPRADESH,JALAUN,Polygon,True,0.41247603068488586
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,244,Maharashtra,Jalgaon,27,3,MAHARASHTRA,JALGAON,MAHARASHTRA,JALGAON,Polygon,True,1.0221787482947464
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,245,Maharashtra,Jalna,27,18,MAHARASHTRA,JALNA,MAHARASHTRA,JALNA,Polygon,True,0.6699806169579291
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,246,Rajasthan,Jalor,8,18,RAJASTHAN,JALOR,RAJASTHAN,JALOR,Polygon,True,0.9604736281522279
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,247,West Bengal,Jalpaiguri,19,2,WEST BENGAL,JALPAIGURI,WESTBENGAL,JALPAIGURI,Polygon,True,0.5640987928446698
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,248,Jammu & Kashmir,Jammu,1,21,JAMMU & KASHMIR,JAMMU,JAMMUKASHMIR,JAMMU,Polygon,True,0.1932040626803391
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,249,Gujarat,Jamnagar,24,10,GUJARAT,JAMNAGAR,GUJARAT,JAMNAGAR,MultiPolygon,True,0.9551006655534923
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,250,Jharkhand,Jamtara,20,18,JHARKHAND,JAMTARA,JHARKHAND,JAMTARA,Polygon,True,0.15977860475039976
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,251,Bihar,Jamui,10,36,BIHAR,JAMUI,BIHAR,JAMUI,Polygon,True,0.2720378328158252
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,252,Chhattisgarh,Janjgir-champa,22,6,CHHATTISGARH,JANJGIR-CHAMPA,CHHATTISGARH,JANJGIRCHAMPA,Polygon,True,0.33810721757263124
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,253,Chhattisgarh,Jashpur,22,3,CHHATTISGARH,JASHPUR,CHHATTISGARH,JASHPUR,Polygon,True,0.5105084142702944
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,254,Uttar Pradesh,Jaunpur,9,63,UTTAR PRADESH,JAUNPUR,UTTARPRADESH,JAUNPUR,Polygon,True,0.36275490870639615
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,255,Madhya Pradesh,Jhabua,23,47,MADHYA PRADESH,JHABUA,MADHYAPRADESH,JHABUA,MultiPolygon,True,0.302428830502531
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,256,Haryana,Jhajjar,6,15,HARYANA,JHAJJAR,HARYANA,JHAJJAR,Polygon,True,0.17877514193616012
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,257,Rajasthan,Jhalawar,8,31,RAJASTHAN,JHALAWAR,RAJASTHAN,JHALAWAR,Polygon,True,0.5565323649729067
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,258,Uttar Pradesh,Jhansi,9,35,UTTAR PRADESH,JHANSI,UTTARPRADESH,JHANSI,Polygon,True,0.4549279231708138
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,259,Odisha,Jharsuguda,21,2,ODISHA,JHARSUGUDA,ODISHA,JHARSUGUDA,Polygon,True,0.18476592649200754
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,260,Rajasthan,Jhunjhunun,8,5,RAJASTHAN,JHUNJHUNUN,RAJASTHAN,JHUNJHUNUN,Polygon,True,0.5438278456281918
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,261,Rajasthan,Jodhpur,8,15,RAJASTHAN,JODHPUR,RAJASTHAN,JODHPUR,Polygon,True,2.074811680180528
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,262,Assam,Jorhat,18,13,ASSAM,JORHAT,ASSAM,JORHAT,Polygon,True,0.2721141548908075
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,263,Gujarat,Junagadh,24,12,GUJARAT,JUNAGADH,GUJARAT,JUNAGADH,MultiPolygon,True,0.7200559022868406
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,264,Uttar Pradesh,Jyotiba Phule Nagar,9,6,UTTAR PRADESH,JYOTIBA PHULE NAGAR,UTTARPRADESH,JYOTIBAPHULENAGAR,Polygon,True,0.2100666183235324
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,265,Gujarat,Kachchh,24,1,GUJARAT,KACHCHH,GUJARAT,KACHCHH,MultiPolygon,True,3.727826773140465
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,266,Bihar,Kaimur (bhabua),10,31,BIHAR,KAIMUR (BHABUA),BIHAR,KAIMURBHABUA,Polygon,True,0.2992263881906695
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,267,Haryana,Kaithal,6,5,HARYANA,KAITHAL,HARYANA,KAITHAL,MultiPolygon,True,0.21464573383679553
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,268,Odisha,Kalahandi,21,26,ODISHA,KALAHANDI,ODISHA,KALAHANDI,Polygon,True,0.6812439965094396
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,269,Assam,Kamrup,18,22,ASSAM,KAMRUP,ASSAM,KAMRUP,Polygon,True,0.2622859857884465
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,270,Assam,Kamrup Metropolitan,18,23,ASSAM,KAMRUP METROPOLITAN,ASSAM,KAMRUPMETROPOLITAN,Polygon,True,0.1089575301175002
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,271,Tamil Nadu,Kancheepuram,33,3,TAMIL NADU,KANCHEEPURAM,TAMILNADU,KANCHEEPURAM,Polygon,True,0.38484630653080876
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,272,Odisha,Kandhamal,21,21,ODISHA,KANDHAMAL,ODISHA,KANDHAMAL,Polygon,True,0.6950272782287735
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,273,Himachal Pradesh,Kangra,2,2,HIMACHAL PRADESH,KANGRA,HIMACHALPRADESH,KANGRA,Polygon,True,0.5463370449606438
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,274,Chhattisgarh,Uttar Bastar Kanker,22,14,CHHATTISGARH,UTTAR BASTAR KANKER,CHHATTISGARH,UTTARBASTARKANKER,Polygon,True,0.5875199395291267
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,275,Uttar Pradesh,Kannauj,9,29,UTTAR PRADESH,KANNAUJ,UTTARPRADESH,KANNAUJ,Polygon,True,0.18867217702314393
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,276,Tamil Nadu,Kanniyakumari,33,28,TAMIL NADU,KANNIYAKUMARI,TAMILNADU,KANNIYAKUMARI,Polygon,True,0.13868755875804564
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,277,Kerala,Kannur,32,2,KERALA,KANNUR,KERALA,KANNUR,Polygon,True,0.24472021715502104
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,278,Uttar Pradesh,Kanpur Dehat,9,32,UTTAR PRADESH,KANPUR DEHAT,UTTARPRADESH,KANPURDEHAT,Polygon,True,0.2907193297067995
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,279,Uttar Pradesh,Kanpur Nagar,9,33,UTTAR PRADESH,KANPUR NAGAR,UTTARPRADESH,KANPURNAGAR,Polygon,True,0.26036914726343535
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,280,Uttar Pradesh,Kansiram Nagar,9,71,UTTAR PRADESH,KANSIRAM NAGAR,UTTARPRADESH,KANSIRAMNAGAR,Polygon,True,0.18000675191283458
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,281,Punjab,Kapurthala,3,2,PUNJAB,KAPURTHALA,PUNJAB,KAPURTHALA,MultiPolygon,True,0.15747230951229954
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,282,Assam,Karbi Anglong,18,15,ASSAM,KARBI ANGLONG,ASSAM,KARBIANGLONG,MultiPolygon,True,0.9400594123993116
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,283,Jammu & Kashmir,Kargil,1,4,JAMMU & KASHMIR,KARGIL,JAMMUKASHMIR,KARGIL,Polygon,True,1.4525854824898452
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,284,Assam,Karimganj,18,18,ASSAM,KARIMGANJ,ASSAM,KARIMGANJ,Polygon,True,0.16656502872854248
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,285,Andhra Pradesh,Karimnagar,28,3,ANDHRA PRADESH,KARIMNAGAR,ANDHRAPRADESH,KARIMNAGAR,Polygon,True,1.0180555340570425
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,286,Haryana,Karnal,6,6,HARYANA,KARNAL,HARYANA,KARNAL,Polygon,True,0.24602554140031982
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,287,Tamil Nadu,Karur,33,12,TAMIL NADU,KARUR,TAMILNADU,KARUR,Polygon,True,0.23929842279158686
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,288,Kerala,Kasaragod,32,1,KERALA,KASARAGOD,KERALA,KASARAGOD,Polygon,True,0.16334966191857825
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,289,Jammu & Kashmir,Kathua,1,7,JAMMU & KASHMIR,KATHUA,JAMMUKASHMIR,KATHUA,Polygon,True,0.22632218934070436
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,290,Bihar,Katihar,10,10,BIHAR,KATIHAR,BIHAR,KATIHAR,Polygon,True,0.2746075749843195
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,291,Madhya Pradesh,Katni,23,33,MADHYA PRADESH,KATNI,MADHYAPRADESH,KATNI,Polygon,True,0.44835052567712813
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,292,Uttar Pradesh,Kaushambi,9,43,UTTAR PRADESH,KAUSHAMBI,UTTARPRADESH,KAUSHAMBI,Polygon,True,0.18216259395325204
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,293,Odisha,Kendrapara,21,10,ODISHA,KENDRAPARA,ODISHA,KENDRAPARA,MultiPolygon,True,0.2144648281479712
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,294,Odisha,Kendujhar,21,6,ODISHA,KENDUJHAR,ODISHA,KENDUJHAR,Polygon,True,0.7238114442301337
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,295,Bihar,Khagaria,10,21,BIHAR,KHAGARIA,BIHAR,KHAGARIA,Polygon,True,0.13370953499088242
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,296,Andhra Pradesh,Khammam,28,10,ANDHRA PRADESH,KHAMMAM,ANDHRAPRADESH,KHAMMAM,Polygon,True,1.3684114780931846
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,297,Gujarat,Kheda,24,16,GUJARAT,KHEDA,GUJARAT,KHEDA,Polygon,True,0.3516508792919441
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,298,Uttar Pradesh,Kheri,9,22,UTTAR PRADESH,KHERI,UTTARPRADESH,KHERI,Polygon,True,0.7080619083752719
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,299,Odisha,Khordha,21,17,ODISHA,KHORDHA,ODISHA,KHORDHA,Polygon,True,0.23738646928967325
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,300,Jharkhand,Khunti,20,20,JHARKHAND,KHUNTI,JHARKHAND,KHUNTI,Polygon,True,0.2383870149558781
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,301,Himachal Pradesh,Kinnaur,2,12,HIMACHAL PRADESH,KINNAUR,HIMACHALPRADESH,KINNAUR,Polygon,True,0.6143805511626808
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,302,Nagaland,Kiphire,13,9,NAGALAND,KIPHIRE,NAGALAND,KIPHIRE,Polygon,True,0.10343803981698414
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,303,Bihar,Kishanganj,10,8,BIHAR,KISHANGANJ,BIHAR,KISHANGANJ,Polygon,True,0.17470441935190695
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,304,Jammu & Kashmir,Kishtwar,1,18,JAMMU & KASHMIR,KISHTWAR,JAMMUKASHMIR,KISHTWAR,Polygon,True,0.8361357049603501
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,305,West Bengal,Koch Bihar,19,3,WEST BENGAL,KOCH BIHAR,WESTBENGAL,KOCHBIHAR,MultiPolygon,True,0.30789203086067707
