district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,assignment_confidence_2001,assignment_confidence_2011,assignment_method_2001,assignment_method_2011,geometry_census_version_2001,geometry_census_version_2011,shared_parent_boundary_2001,shared_parent_boundary_2011
IND_ANDAMAN_AND_NICOBAR_ISLANDS_ANDAMAN_AND_NICOBAR_ISLANDS,Andaman and Nicobar Islands,Andaman and Nicobar Islands,Andaman and Nicobar Islands,Andaman and Nicobar Islands,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,0
IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,Andaman and Nicobar Islands,NICOBARS,Andaman and Nicobar Islands,NICOBARS,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,Andaman and Nicobar Islands,SOUTH ANDAMANS,Andaman and Nicobar Islands,SOUTH ANDAMANS,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,0
IND_ANDHRA_PRADESH_ADILABAD,Andhra Pradesh,ADILABAD,Andhra Pradesh,ADILABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_ANANTAPUR,Andhra Pradesh,ANANTAPUR,Andhra Pradesh,ANANTAPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_CHITTOOR,Andhra Pradesh,CHITTOOR,Andhra Pradesh,CHITTOOR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_EAST_GODAVARI,Andhra Pradesh,EAST GODAVARI,Andhra Pradesh,EAST GODAVARI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_GUNTUR,Andhra Pradesh,GUNTUR,Andhra Pradesh,GUNTUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_HYDERABAD,Andhra Pradesh,HYDERABAD,Andhra Pradesh,HYDERABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_KADAPA,Andhra Pradesh,KADAPA,Andhra Pradesh,KADAPA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_ANDHRA_PRADESH_KARIMNAGAR,Andhra Pradesh,KARIMNAGAR,Andhra Pradesh,KARIMNAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_KHAMMAM,Andhra Pradesh,KHAMMAM,Andhra Pradesh,KHAMMAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_KRISHNA,Andhra Pradesh,KRISHNA,Andhra Pradesh,KRISHNA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_KURNOOL,Andhra Pradesh,KURNOOL,Andhra Pradesh,KURNOOL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_MAHBUBNAGAR,Andhra Pradesh,MAHBUBNAGAR,Andhra Pradesh,MAHBUBNAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_MEDAK,Andhra Pradesh,MEDAK,Andhra Pradesh,MEDAK,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_NALGONDA,Andhra Pradesh,NALGONDA,Andhra Pradesh,NALGONDA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_NIZAMABAD,Andhra Pradesh,NIZAMABAD,Andhra Pradesh,NIZAMABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_PRAKASAM,Andhra Pradesh,PRAKASAM,Andhra Pradesh,PRAKASAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_RANGAREDDI,Andhra Pradesh,RANGAREDDI,Andhra Pradesh,RANGAREDDI,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_ANDHRA_PRADESH_SPSR_NELLORE,Andhra Pradesh,SPSR NELLORE,Andhra Pradesh,SPSR NELLORE,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_SRIKAKULAM,Andhra Pradesh,SRIKAKULAM,Andhra Pradesh,SRIKAKULAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_VISAKHAPATANAM,Andhra Pradesh,VISAKHAPATANAM,Andhra Pradesh,VISAKHAPATANAM,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_VIZIANAGARAM,Andhra Pradesh,VIZIANAGARAM,Andhra Pradesh,VIZIANAGARAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_WARANGAL,Andhra Pradesh,WARANGAL,Andhra Pradesh,WARANGAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ANDHRA_PRADESH_WEST_GODAVARI,Andhra Pradesh,WEST GODAVARI,Andhra Pradesh,WEST GODAVARI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_ANJAW,Arunachal Pradesh,ANJAW,Arunachal Pradesh,ANJAW,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ARUNACHAL_PRADESH_CHANGLANG,Arunachal Pradesh,CHANGLANG,Arunachal Pradesh,CHANGLANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_DIBANG_VALLEY,Arunachal Pradesh,DIBANG VALLEY,Arunachal Pradesh,DIBANG VALLEY,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_EAST_KAMENG,Arunachal Pradesh,EAST KAMENG,Arunachal Pradesh,EAST KAMENG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_EAST_SIANG,Arunachal Pradesh,EAST SIANG,Arunachal Pradesh,EAST SIANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_KURUNG_KUMEY,Arunachal Pradesh,KURUNG KUMEY,Arunachal Pradesh,KURUNG KUMEY,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ARUNACHAL_PRADESH_LOHIT,Arunachal Pradesh,LOHIT,Arunachal Pradesh,LOHIT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_LONGDING,Arunachal Pradesh,LONGDING,Arunachal Pradesh,LONGDING,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_LOWER_DIBANG_VALLEY,Arunachal Pradesh,LOWER DIBANG VALLEY,Arunachal Pradesh,LOWER DIBANG VALLEY,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ARUNACHAL_PRADESH_LOWER_SUBANSIRI,Arunachal Pradesh,LOWER SUBANSIRI,Arunachal Pradesh,LOWER SUBANSIRI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_NAMSAI,Arunachal Pradesh,NAMSAI,Arunachal Pradesh,NAMSAI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_PAPUM_PARE,Arunachal Pradesh,PAPUM PARE,Arunachal Pradesh,PAPUM PARE,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_TAWANG,Arunachal Pradesh,TAWANG,Arunachal Pradesh,TAWANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_TIRAP,Arunachal Pradesh,TIRAP,Arunachal Pradesh,TIRAP,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_UPPER_SIANG,Arunachal Pradesh,UPPER SIANG,Arunachal Pradesh,UPPER SIANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_WEST_KAMENG,Arunachal Pradesh,WEST KAMENG,Arunachal Pradesh,WEST KAMENG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ARUNACHAL_PRADESH_WEST_SIANG,Arunachal Pradesh,WEST SIANG,Arunachal Pradesh,WEST SIANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_BAKSA,Assam,BAKSA,Assam,BAKSA,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ASSAM_BARPETA,Assam,BARPETA,Assam,BARPETA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_BONGAIGAON,Assam,BONGAIGAON,Assam,BONGAIGAON,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_CACHAR,Assam,CACHAR,Assam,CACHAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_CHIRANG,Assam,CHIRANG,Assam,CHIRANG,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ASSAM_DARRANG,Assam,DARRANG,Assam,DARRANG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_DHEMAJI,Assam,DHEMAJI,Assam,DHEMAJI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_DHUBRI,Assam,DHUBRI,Assam,DHUBRI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_DIBRUGARH,Assam,DIBRUGARH,Assam,DIBRUGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_DIMA_HASAO,Assam,DIMA HASAO,Assam,DIMA HASAO,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ASSAM_GOALPARA,Assam,GOALPARA,Assam,GOALPARA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_GOLAGHAT,Assam,GOLAGHAT,Assam,GOLAGHAT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_HAILAKANDI,Assam,HAILAKANDI,Assam,HAILAKANDI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_JORHAT,Assam,JORHAT,Assam,JORHAT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_KAMRUP,Assam,KAMRUP,Assam,KAMRUP,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_KAMRUP_METRO,Assam,KAMRUP METRO,Assam,KAMRUP METRO,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_ASSAM_KARBI_ANGLONG,Assam,KARBI ANGLONG,Assam,KARBI ANGLONG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_KARIMGANJ,Assam,KARIMGANJ,Assam,KARIMGANJ,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_KOKRAJHAR,Assam,KOKRAJHAR,Assam,KOKRAJHAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_LAKHIMPUR,Assam,LAKHIMPUR,Assam,LAKHIMPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_MARIGAON,Assam,MARIGAON,Assam,MARIGAON,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_NAGAON,Assam,NAGAON,Assam,NAGAON,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_NALBARI,Assam,NALBARI,Assam,NALBARI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_SIVASAGAR,Assam,SIVASAGAR,Assam,SIVASAGAR,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_ASSAM_SONITPUR,Assam,SONITPUR,Assam,SONITPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_TINSUKIA,Assam,TINSUKIA,Assam,TINSUKIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_ASSAM_UDALGURI,Assam,UDALGURI,Assam,UDALGURI,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_BIHAR_ARARIA,Bihar,ARARIA,Bihar,ARARIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_ARWAL,Bihar,ARWAL,Bihar,ARWAL,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_BIHAR_AURANGABAD,Bihar,AURANGABAD,Bihar,AURANGABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_BANKA,Bihar,BANKA,Bihar,BANKA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_BEGUSARAI,Bihar,BEGUSARAI,Bihar,BEGUSARAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_BHAGALPUR,Bihar,BHAGALPUR,Bihar,BHAGALPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_BHOJPUR,Bihar,BHOJPUR,Bihar,BHOJPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_BOKARO,Bihar,BOKARO,Bihar,BOKARO,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_BUXAR,Bihar,BUXAR,Bihar,BUXAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_CHATRA,Bihar,CHATRA,Bihar,CHATRA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_DARBHANGA,Bihar,DARBHANGA,Bihar,DARBHANGA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_DEOGHAR,Bihar,DEOGHAR,Bihar,DEOGHAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_DHANBAD,Bihar,DHANBAD,Bihar,DHANBAD,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_DUMKA,Bihar,DUMKA,Bihar,DUMKA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_EAST_SINGHBUM,Bihar,EAST SINGHBUM,Bihar,EAST SINGHBUM,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_BIHAR_GARHWA,Bihar,GARHWA,Bihar,GARHWA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,0
IND_BIHAR_GAYA,Bihar,GAYA,Bihar,GAYA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_GIRIDIH,Bihar,GIRIDIH,Bihar,GIRIDIH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_BIHAR_GODDA,Bihar,GODDA,Bihar,GODDA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_BIHAR_GOPALGANJ,Bihar,GOPALGANJ,Bihar,GOPALGANJ,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_GUMLA,Bihar,GUMLA,Bihar,GUMLA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_BIHAR_HAZARIBAGH,Bihar,HAZARIBAGH,Bihar,HAZARIBAGH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_BIHAR_JAMUI,Bihar,JAMUI,Bihar,JAMUI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_JEHANABAD,Bihar,JEHANABAD,Bihar,JEHANABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_KAIMUR_BHABUA,Bihar,KAIMUR (BHABUA),Bihar,KAIMUR (BHABUA),confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_KATIHAR,Bihar,KATIHAR,Bihar,KATIHAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_KHAGARIA,Bihar,KHAGARIA,Bihar,KHAGARIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_KISHANGANJ,Bihar,KISHANGANJ,Bihar,KISHANGANJ,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_KODERMA,Bihar,KODERMA,Bihar,KODERMA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_BIHAR_LAKHISARAI,Bihar,LAKHISARAI,Bihar,LAKHISARAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_LOHARDAGA,Bihar,LOHARDAGA,Bihar,LOHARDAGA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_MADHEPURA,Bihar,MADHEPURA,Bihar,MADHEPURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_MADHUBANI,Bihar,MADHUBANI,Bihar,MADHUBANI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_MUNGER,Bihar,MUNGER,Bihar,MUNGER,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_MUZAFFARPUR,Bihar,MUZAFFARPUR,Bihar,MUZAFFARPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_NALANDA,Bihar,NALANDA,Bihar,NALANDA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_NAWADA,Bihar,NAWADA,Bihar,NAWADA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_PAKUR,Bihar,PAKUR,Bihar,PAKUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_PALAMU,Bihar,PALAMU,Bihar,PALAMU,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_PASHCHIM_CHAMPARAN,Bihar,PASHCHIM CHAMPARAN,Bihar,PASHCHIM CHAMPARAN,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_PATNA,Bihar,PATNA,Bihar,PATNA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_PURBI_CHAMPARAN,Bihar,PURBI CHAMPARAN,Bihar,PURBI CHAMPARAN,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_PURNIA,Bihar,PURNIA,Bihar,PURNIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_RANCHI,Bihar,RANCHI,Bihar,RANCHI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_ROHTAS,Bihar,ROHTAS,Bihar,ROHTAS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SAHARSA,Bihar,SAHARSA,Bihar,SAHARSA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SAHEBGANJ,Bihar,SAHEBGANJ,Bihar,SAHEBGANJ,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_BIHAR_SAMASTIPUR,Bihar,SAMASTIPUR,Bihar,SAMASTIPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SARAN,Bihar,SARAN,Bihar,SARAN,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_BIHAR_SHEIKHPURA,Bihar,SHEIKHPURA,Bihar,SHEIKHPURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SHEOHAR,Bihar,SHEOHAR,Bihar,SHEOHAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SITAMARHI,Bihar,SITAMARHI,Bihar,SITAMARHI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SIWAN,Bihar,SIWAN,Bihar,SIWAN,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_SUPAUL,Bihar,SUPAUL,Bihar,SUPAUL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_VAISHALI,Bihar,VAISHALI,Bihar,VAISHALI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_BIHAR_WEST_SINGHBHUM,Bihar,WEST SINGHBHUM,Bihar,WEST SINGHBHUM,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_CHANDIGARH_CHANDIGARH,Chandigarh,CHANDIGARH,Chandigarh,CHANDIGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_CHHATTISGARH_BALOD,Chhattisgarh,BALOD,Chhattisgarh,BALOD,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_CHHATTISGARH_BALODA_BAZAR,Chhattisgarh,BALODA BAZAR,Chhattisgarh,BALODA BAZAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_CHHATTISGARH_BALRAMPUR,Chhattisgarh,BALRAMPUR,Chhattisgarh,BALRAMPUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_CHHATTISGARH_BASTAR,Chhattisgarh,BASTAR,Chhattisgarh,BASTAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_CHHATTISGARH_BEMETARA,Chhattisgarh,BEMETARA,Chhattisgarh,BEMETARA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_CHHATTISGARH_BIJAPUR,Chhattisgarh,BIJAPUR,Chhattisgarh,BIJAPUR,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_CHHATTISGARH_BILASPUR,Chhattisgarh,BILASPUR,Chhattisgarh,BILASPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_CHHATTISGARH_DANTEWADA,Chhattisgarh,DANTEWADA,Chhattisgarh,DANTEWADA,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_CHHATTISGARH_DHAMTARI,Chhattisgarh,DHAMTARI,Chhattisgarh,DHAMTARI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
